Lote;Linea;Palma;Longitud;Latitud
83 - EL MIRADOR;16;9;-73.6478369;3.895801674
83 - EL MIRADOR;16;10;-73.647921;3.895826035
83 - EL MIRADOR;16;11;-73.6480063;3.895848182
83 - EL MIRADOR;16;12;-73.6480871;3.895874758
83 - EL MIRADOR;16;13;-73.6481713;3.895896905
83 - EL MIRADOR;16;14;-73.6482543;3.895926803
83 - EL MIRADOR;16;15;-73.6483407;3.895953379
83 - EL MIRADOR;16;16;-73.6484215;3.89597774
83 - EL MIRADOR;16;17;-73.6485046;3.896004316
83 - EL MIRADOR;16;18;-73.6485876;3.896024248
83 - EL MIRADOR;16;19;-73.6486651;3.896054146
83 - EL MIRADOR;16;20;-73.6487504;3.896078508
83 - EL MIRADOR;16;21;-73.6489187;3.896127231
83 - EL MIRADOR;16;22;-73.6491701;3.896204744
83 - EL MIRADOR;16;23;-73.6492554;3.896226891
83 - EL MIRADOR;16;24;-73.649334;3.896253467
83 - EL MIRADOR;16;25;-73.6494226;3.896277829
83 - EL MIRADOR;16;26;-73.6495023;3.896301083
83 - EL MIRADOR;16;27;-73.6495831;3.896327659
83 - EL MIRADOR;16;28;-73.6496717;3.89635202
83 - EL MIRADOR;16;29;-73.6497514;3.896369737
83 - EL MIRADOR;16;30;-73.6498389;3.896407387
83 - EL MIRADOR;16;31;-73.6499198;3.896425104
83 - EL MIRADOR;16;32;-73.650005;3.896457217
83 - EL MIRADOR;16;33;-73.6500848;3.896481578
83 - EL MIRADOR;17;1;-73.6472411;3.895549201
83 - EL MIRADOR;17;2;-73.6473308;3.895571348
83 - EL MIRADOR;17;3;-73.6474139;3.895595709
83 - EL MIRADOR;17;4;-73.6474969;3.895625607
83 - EL MIRADOR;17;5;-73.6475788;3.895649969
83 - EL MIRADOR;17;6;-73.6476619;3.89567433
83 - EL MIRADOR;17;7;-73.6477488;3.895704782
83 - EL MIRADOR;17;8;-73.6478286;3.895725821
83 - EL MIRADOR;17;9;-73.6479138;3.89575129
83 - EL MIRADOR;17;10;-73.647998;3.895775651
83 - EL MIRADOR;17;11;-73.6480755;3.895802227
83 - EL MIRADOR;17;12;-73.648163;3.895825481
83 - EL MIRADOR;17;13;-73.6482449;3.89585095
83 - EL MIRADOR;17;14;-73.6483269;3.895879741
83 - EL MIRADOR;17;15;-73.6484154;3.895901888
83 - EL MIRADOR;17;16;-73.6484918;3.895928464
83 - EL MIRADOR;17;17;-73.6485749;3.895951718
83 - EL MIRADOR;17;18;-73.6486568;3.895982723
83 - EL MIRADOR;17;19;-73.6487443;3.896003763
83 - EL MIRADOR;17;20;-73.6488285;3.896031446
83 - EL MIRADOR;17;21;-73.6489913;3.896076847
83 - EL MIRADOR;17;22;-73.649071;3.89610453
83 - EL MIRADOR;17;23;-73.6485749;3.896939308
83 - EL MIRADOR;17;24;-73.6492471;3.89615436
83 - EL MIRADOR;17;25;-73.6493257;3.896177615
83 - EL MIRADOR;17;26;-73.649412;3.896199761
83 - EL MIRADOR;17;27;-73.649494;3.896226337
83 - EL MIRADOR;17;28;-73.6495748;3.896250699
83 - EL MIRADOR;17;29;-73.6496568;3.896281704
83 - EL MIRADOR;17;30;-73.6497442;3.896301636
83 - EL MIRADOR;17;31;-73.6498229;3.896327105
83 - EL MIRADOR;17;32;-73.6499059;3.896360325
83 - EL MIRADOR;17;33;-73.6499956;3.896380257
83 - EL MIRADOR;17;34;-73.6500687;3.896404619
83 - EL MIRADOR;18;1;-73.647235;3.895467812
83 - EL MIRADOR;18;2;-73.6473192;3.895494388
83 - EL MIRADOR;18;3;-73.6474033;3.895523178
83 - EL MIRADOR;18;4;-73.647482;3.895540896
83 - EL MIRADOR;18;5;-73.6475661;3.895577438
83 - EL MIRADOR;18;6;-73.6476536;3.895601799
83 - EL MIRADOR;18;7;-73.6477311;3.895625053
83 - EL MIRADOR;18;8;-73.6478186;3.895652737
83 - EL MIRADOR;18;9;-73.6479016;3.895666025
83 - EL MIRADOR;18;10;-73.6479858;3.895698138
83 - EL MIRADOR;18;11;-73.6480666;3.895729143
83 - EL MIRADOR;18;12;-73.6481519;3.895750183
83 - EL MIRADOR;18;13;-73.6482316;3.895778973
83 - EL MIRADOR;18;14;-73.6483169;3.895800013
83 - EL MIRADOR;18;15;-73.6483966;3.895827696
83 - EL MIRADOR;18;16;-73.6484786;3.895863131
83 - EL MIRADOR;18;17;-73.648566;3.895875312
83 - EL MIRADOR;18;18;-73.6486491;3.895902995
83 - EL MIRADOR;18;19;-73.648731;3.895926249
83 - EL MIRADOR;18;20;-73.6488163;3.895945074
83 - EL MIRADOR;18;21;-73.6488949;3.895980509
83 - EL MIRADOR;18;22;-73.6489791;3.896000441
83 - EL MIRADOR;18;23;-73.6491474;3.896053593
83 - EL MIRADOR;18;24;-73.6492327;3.896080169
83 - EL MIRADOR;18;25;-73.6493146;3.896102316
83 - EL MIRADOR;18;26;-73.6493988;3.896128892
83 - EL MIRADOR;18;27;-73.6494785;3.896152146
83 - EL MIRADOR;18;28;-73.6495649;3.896177615
83 - EL MIRADOR;18;29;-73.649649;3.896203083
83 - EL MIRADOR;18;30;-73.6497287;3.896226337
83 - EL MIRADOR;18;31;-73.6498195;3.896256235
83 - EL MIRADOR;18;32;-73.6498959;3.896278382
83 - EL MIRADOR;18;33;-73.6499812;3.896298314
83 - EL MIRADOR;18;34;-73.6500654;3.89632489
83 - EL MIRADOR;19;1;-73.6472239;3.895396942
83 - EL MIRADOR;19;2;-73.6473037;3.895422411
83 - EL MIRADOR;19;3;-73.6473867;3.895450094
83 - EL MIRADOR;19;4;-73.6474709;3.895471134
83 - EL MIRADOR;19;5;-73.6475595;3.895503246
83 - EL MIRADOR;19;6;-73.6476381;3.895523178
83 - EL MIRADOR;19;7;-73.6477245;3.895546433
83 - EL MIRADOR;19;8;-73.6473867;3.895943413
83 - EL MIRADOR;19;9;-73.6478108;3.895582975
83 - EL MIRADOR;19;10;-73.6478939;3.89559737
83 - EL MIRADOR;19;11;-73.6479703;3.895632805
83 - EL MIRADOR;19;12;-73.6480578;3.895657166
83 - EL MIRADOR;19;13;-73.6481286;3.89568485
83 - EL MIRADOR;19;14;-73.6482228;3.895708104
83 - EL MIRADOR;19;15;-73.6483025;3.89573025
83 - EL MIRADOR;19;16;-73.6483844;3.895754612
83 - EL MIRADOR;19;17;-73.6484697;3.895778973
83 - EL MIRADOR;19;18;-73.6485527;3.895803335
83 - EL MIRADOR;19;19;-73.6483844;3.89624793
83 - EL MIRADOR;19;20;-73.6486391;3.895827696
83 - EL MIRADOR;19;21;-73.6484697;3.896274507
83 - EL MIRADOR;19;22;-73.6487233;3.895853165
83 - EL MIRADOR;19;23;-73.6488052;3.895877526
83 - EL MIRADOR;19;24;-73.6488883;3.895898566
83 - EL MIRADOR;19;25;-73.6489691;3.89592182
83 - EL MIRADOR;19;26;-73.6490533;3.89595061
83 - EL MIRADOR;19;27;-73.6491374;3.895977187
83 - EL MIRADOR;19;28;-73.6492238;3.896005977
83 - EL MIRADOR;19;29;-73.6493024;3.896029231
83 - EL MIRADOR;19;30;-73.6493866;3.8960547
83 - EL MIRADOR;19;31;-73.6494674;3.896082384
83 - EL MIRADOR;19;32;-73.6495527;3.896102316
83 - EL MIRADOR;19;33;-73.6496346;3.896131106
83 - EL MIRADOR;19;34;-73.6494674;3.896573487
83 - EL MIRADOR;19;35;-73.6497188;3.896152146
83 - EL MIRADOR;19;36;-73.6498007;3.896179829
83 - EL MIRADOR;19;37;-73.6498838;3.896204191
83 - EL MIRADOR;19;38;-73.6499735;3.896228552
83 - EL MIRADOR;19;39;-73.650051;3.896251806
83 - EL MIRADOR;20;1;-73.6472134;3.895321329
83 - EL MIRADOR;20;2;-73.6472923;3.895349391
83 - EL MIRADOR;20;3;-73.6473776;3.895374255
83 - EL MIRADOR;20;4;-73.6474644;3.895398318
83 - EL MIRADOR;20;5;-73.6475457;3.895422379
83 - EL MIRADOR;20;6;-73.6476278;3.895447241
83 - EL MIRADOR;20;7;-73.6477123;3.895472904
83 - EL MIRADOR;20;8;-73.6477952;3.895497766
83 - EL MIRADOR;20;9;-73.6478805;3.895521028
83 - EL MIRADOR;20;10;-73.6479594;3.895549892
83 - EL MIRADOR;20;11;-73.6480478;3.895577959
83 - EL MIRADOR;20;12;-73.6481268;3.895599617
83 - EL MIRADOR;20;13;-73.6482088;3.895628481
83 - EL MIRADOR;20;14;-73.6482925;3.895655746
83 - EL MIRADOR;20;15;-73.648377;3.895675805
83 - EL MIRADOR;20;16;-73.6484615;3.895705472
83 - EL MIRADOR;20;17;-73.648542;3.895728731
83 - EL MIRADOR;20;18;-73.6486257;3.895751192
83 - EL MIRADOR;20;19;-73.6490377;3.895872298
83 - EL MIRADOR;20;20;-73.6491238;3.895905168
83 - EL MIRADOR;20;21;-73.6492904;3.895950889
83 - EL MIRADOR;20;22;-73.6493757;3.895980556
83 - EL MIRADOR;20;23;-73.6494578;3.896003816
83 - EL MIRADOR;20;24;-73.6495415;3.89603028
83 - EL MIRADOR;20;25;-73.6496244;3.896050338
83 - EL MIRADOR;20;26;-73.6497064;3.896076
83 - EL MIRADOR;20;27;-73.6497885;3.896102463
83 - EL MIRADOR;20;28;-73.6498754;3.896129729
83 - EL MIRADOR;20;29;-73.6499615;3.89615139
83 - EL MIRADOR;20;30;-73.6500388;3.896174648
83 - EL MIRADOR;21;1;-73.6472835;3.895271725
83 - EL MIRADOR;21;2;-73.6473696;3.895296589
83 - EL MIRADOR;21;3;-73.6474525;3.895321451
83 - EL MIRADOR;21;4;-73.6475362;3.895347915
83 - EL MIRADOR;21;5;-73.6476183;3.895372777
83 - EL MIRADOR;21;6;-73.6477036;3.895399241
83 - EL MIRADOR;21;7;-73.6477857;3.895427306
83 - EL MIRADOR;21;8;-73.6478709;3.895445764
83 - EL MIRADOR;21;9;-73.6479522;3.895477831
83 - EL MIRADOR;21;10;-73.6480351;3.895501892
83 - EL MIRADOR;21;11;-73.6481945;3.895553214
83 - EL MIRADOR;21;12;-73.6482806;3.895581281
83 - EL MIRADOR;21;13;-73.6483667;3.895607746
83 - EL MIRADOR;21;14;-73.6481945;3.896050824
83 - EL MIRADOR;21;15;-73.648448;3.895631006
83 - EL MIRADOR;21;16;-73.6485333;3.89565747
83 - EL MIRADOR;21;17;-73.6486146;3.895676727
83 - EL MIRADOR;21;18;-73.6487006;3.89570079
83 - EL MIRADOR;21;19;-73.6487835;3.895726453
83 - EL MIRADOR;21;20;-73.6489485;3.895777777
83 - EL MIRADOR;21;21;-73.6490258;3.895801035
83 - EL MIRADOR;21;22;-73.6491143;3.895829103
83 - EL MIRADOR;21;23;-73.6491988;3.895853165
83 - EL MIRADOR;21;24;-73.6492809;3.895876425
83 - EL MIRADOR;21;25;-73.6493614;3.895902887
83 - EL MIRADOR;21;26;-73.6494443;3.895926948
83 - EL MIRADOR;21;27;-73.6495295;3.895953413
83 - EL MIRADOR;21;28;-73.6496124;3.895980677
83 - EL MIRADOR;21;29;-73.6496969;3.896002337
83 - EL MIRADOR;21;30;-73.649779;3.8960296
83 - EL MIRADOR;21;31;-73.6498667;3.896052863
83 - EL MIRADOR;21;32;-73.6499504;3.896079327
83 - EL MIRADOR;21;33;-73.6500293;3.896103386
83 - EL MIRADOR;22;1;-73.64727;3.895197259
83 - EL MIRADOR;22;2;-73.6473553;3.895225325
83 - EL MIRADOR;22;3;-73.6474382;3.895248586
83 - EL MIRADOR;22;4;-73.6475251;3.89527345
83 - EL MIRADOR;22;5;-73.6476064;3.895297511
83 - EL MIRADOR;22;6;-73.6476909;3.895325576
83 - EL MIRADOR;22;7;-73.6477737;3.895345635
83 - EL MIRADOR;22;8;-73.6478542;3.8953761
83 - EL MIRADOR;22;9;-73.6479419;3.895401765
83 - EL MIRADOR;22;10;-73.648024;3.895426627
83 - EL MIRADOR;22;11;-73.6481053;3.895448286
83 - EL MIRADOR;22;12;-73.648185;3.895477149
83 - EL MIRADOR;22;13;-73.6482703;3.895502013
83 - EL MIRADOR;22;14;-73.6483548;3.895525274
83 - EL MIRADOR;22;15;-73.6484385;3.895553339
83 - EL MIRADOR;22;16;-73.6485221;3.895584607
83 - EL MIRADOR;22;17;-73.6486026;3.895603863
83 - EL MIRADOR;22;18;-73.6486887;3.895631929
83 - EL MIRADOR;22;19;-73.6487732;3.89565439
83 - EL MIRADOR;22;20;-73.6488545;3.895675248
83 - EL MIRADOR;22;21;-73.648939;3.895704915
83 - EL MIRADOR;22;22;-73.6490195;3.895729776
83 - EL MIRADOR;22;23;-73.6491056;3.895757842
83 - EL MIRADOR;22;24;-73.649269;3.895802761
83 - EL MIRADOR;22;25;-73.6493526;3.895825221
83 - EL MIRADOR;22;26;-73.6494363;3.895856889
83 - EL MIRADOR;22;27;-73.6495216;3.89587935
83 - EL MIRADOR;22;28;-73.6496818;3.89592827
83 - EL MIRADOR;22;29;-73.6497679;3.895953935
83 - EL MIRADOR;22;30;-73.6498484;3.895981197
83 - EL MIRADOR;22;31;-73.6499377;3.896006062
83 - EL MIRADOR;22;32;-73.6500174;3.896028521
83 - EL MIRADOR;23;1;-73.6472589;3.895122394
83 - EL MIRADOR;23;2;-73.647345;3.895148059
83 - EL MIRADOR;23;3;-73.6474263;3.895175322
83 - EL MIRADOR;23;4;-73.6475076;3.895202585
83 - EL MIRADOR;23;5;-73.6475937;3.895226648
83 - EL MIRADOR;23;6;-73.6476757;3.895249909
83 - EL MIRADOR;23;7;-73.647761;3.895273971
83 - EL MIRADOR;23;8;-73.6478423;3.895302035
83 - EL MIRADOR;23;9;-73.6479284;3.895325298
83 - EL MIRADOR;23;10;-73.6480113;3.89535016
83 - EL MIRADOR;23;11;-73.6480942;3.895377424
83 - EL MIRADOR;23;12;-73.6481795;3.89540549
83 - EL MIRADOR;23;13;-73.6482647;3.895430353
83 - EL MIRADOR;23;14;-73.6483421;3.895456813
83 - EL MIRADOR;23;15;-73.6484273;3.895482477
83 - EL MIRADOR;23;16;-73.6485903;3.895526195
83 - EL MIRADOR;23;17;-73.6487605;3.895580725
